date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:18	8188/8188	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:59%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/civil-engineering.9b.delayed	(from https://www.classcentral.com/)
16:47:18	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:59%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/robotics.9c.delayed	(from https://www.classcentral.com/)
16:47:19	8108/8108	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:01%20GMT	https://www.classcentral.com/subject/gis	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/gis.9e.delayed	(from https://www.classcentral.com/)
16:47:20	747549/747549	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:00%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/nanotechnology.html	(from https://www.classcentral.com/)
16:47:20	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:01%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/textiles.9f.delayed	(from https://www.classcentral.com/)
16:47:20	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:02%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/manufacturing	(from https://www.classcentral.com/)
16:47:21	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:02%20GMT	https://www.classcentral.com/subject/bim	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/bim.a1.delayed	(from https://www.classcentral.com/)
16:47:21	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:02%20GMT	https://www.classcentral.com/subject/cad	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/cad.a2.delayed	(from https://www.classcentral.com/)
16:47:21	8222/8222	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:03%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/chemical-engineering.a3.delayed	(from https://www.classcentral.com/)
16:47:23	8229/8229	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:04%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/aerospace-engineering.a5.delayed	(from https://www.classcentral.com/)
16:47:23	762744/762744	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:04%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
16:47:23	8134/8134	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:05%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/chemistry.a6.delayed	(from https://www.classcentral.com/)
16:47:24	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:05%20GMT	https://www.classcentral.com/subject/physics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/physics	(from https://www.classcentral.com/)
16:47:24	8229/8229	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:05%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/environmental-science.a8.delayed	(from https://www.classcentral.com/)
16:47:24	8113/8113	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:06%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/astronomy.a9.delayed	(from https://www.classcentral.com/)
16:47:25	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:06%20GMT	https://www.classcentral.com/subject/biology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/biology.aa.delayed	(from https://www.classcentral.com/)
16:47:26	8188/8188	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:07%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/materials-science.ac.delayed	(from https://www.classcentral.com/)
16:47:27	771498/771498	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:07%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
16:47:27	8150/8150	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:08%20GMT	https://www.classcentral.com/subject/earth-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/earth-science.ad.delayed	(from https://www.classcentral.com/)
16:47:27	7968/7968	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:08%20GMT	https://www.classcentral.com/subject/applied-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
16:47:27	8185/8185	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:09%20GMT	https://www.classcentral.com/subject/forensic-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/forensic-science.af.delayed	(from https://www.classcentral.com/)
16:47:29	8163/8163	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:10%20GMT	https://www.classcentral.com/subject/higher-education	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/higher-education.b1.delayed	(from https://www.classcentral.com/)
16:47:30	762402/762402	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:10%20GMT	https://www.classcentral.com/subject/k12	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
16:47:30	8069/8069	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:11%20GMT	https://www.classcentral.com/subject/stem	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/stem.b2.delayed	(from https://www.classcentral.com/)
16:47:30	7983/7983	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:11%20GMT	https://www.classcentral.com/subject/teacher-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/teacher-development	(from https://www.classcentral.com/)
16:47:30	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:12%20GMT	https://www.classcentral.com/subject/course-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/course-development.b4.delayed	(from https://www.classcentral.com/)
16:47:31	8185/8185	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:12%20GMT	https://www.classcentral.com/subject/online-education	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/online-education.b5.delayed	(from https://www.classcentral.com/)
16:47:31	8113/8113	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:13%20GMT	https://www.classcentral.com/subject/test-prep	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/test-prep.b6.delayed	(from https://www.classcentral.com/)
16:47:33	8133/8133	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:14%20GMT	https://www.classcentral.com/subject/sociology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/sociology.b8.delayed	(from https://www.classcentral.com/)
16:47:33	739459/739459	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:14%20GMT	https://www.classcentral.com/subject/pedagogy	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
16:47:33	8113/8113	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:15%20GMT	https://www.classcentral.com/subject/economics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/economics.b9.delayed	(from https://www.classcentral.com/)
16:47:34	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:15%20GMT	https://www.classcentral.com/subject/psychology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/psychology	(from https://www.classcentral.com/)
16:47:34	8147/8147	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:15%20GMT	https://www.classcentral.com/subject/anthropology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/anthropology.bb.delayed	(from https://www.classcentral.com/)
16:47:34	8166/8166	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:16%20GMT	https://www.classcentral.com/subject/political-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/political-science.bc.delayed	(from https://www.classcentral.com/)
16:47:35	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:16%20GMT	https://www.classcentral.com/subject/law	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/law.bd.delayed	(from https://www.classcentral.com/)
16:47:36	8169/8169	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:17%20GMT	https://www.classcentral.com/subject/human-rights	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/human-rights.bf.delayed	(from https://www.classcentral.com/)
16:47:37	764170/764170	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:17%20GMT	https://www.classcentral.com/subject/urban-planning	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/urban-planning.html	(from https://www.classcentral.com/)
16:47:37	8175/8175	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:18%20GMT	https://www.classcentral.com/subject/sustainability	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/sustainability.c0.delayed	(from https://www.classcentral.com/)
16:47:37	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:18%20GMT	https://www.classcentral.com/subject/governance	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
16:47:38	8140/8140	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:19%20GMT	https://www.classcentral.com/subject/archaeology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/archaeology.c2.delayed	(from https://www.classcentral.com/)
16:47:38	8140/8140	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:19%20GMT	https://www.classcentral.com/subject/social-work	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/social-work.c3.delayed	(from https://www.classcentral.com/)
16:47:38	8208/8208	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:19%20GMT	https://www.classcentral.com/subject/childhood-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/childhood-development.c4.delayed	(from https://www.classcentral.com/)
16:47:39	8150/8150	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:21%20GMT	https://www.classcentral.com/subject/digital-media	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/digital-media.c6.delayed	(from https://www.classcentral.com/)
16:47:40	788692/788692	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:21%20GMT	https://www.classcentral.com/subject/music	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
16:47:40	8140/8140	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:21%20GMT	https://www.classcentral.com/subject/visual-arts	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/visual-arts.c7.delayed	(from https://www.classcentral.com/)
16:47:40	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:22%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/design-and-creativity	(from https://www.classcentral.com/)
16:47:41	8153/8153	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:22%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/bioinformatics.c9.delayed	(from https://www.classcentral.com/)
16:47:41	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:23%20GMT	https://www.classcentral.com/subject/big-data	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/big-data.ca.delayed	(from https://www.classcentral.com/)
16:47:43	8172/8172	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:24%20GMT	https://www.classcentral.com/subject/data-analysis	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/data-analysis.cc.delayed	(from https://www.classcentral.com/)
16:47:43	753313/753313	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:24%20GMT	https://www.classcentral.com/subject/data-mining	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/data-mining.html	(from https://www.classcentral.com/)
16:47:43	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:25%20GMT	https://www.classcentral.com/subject/data-visualization	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/data-visualization.cd.delayed	(from https://www.classcentral.com/)
16:47:43	7932/7932	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:25%20GMT	https://www.classcentral.com/subject/jupyter	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/jupyter	(from https://www.classcentral.com/)
16:47:44	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:25%20GMT	https://www.classcentral.com/subject/mobile-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/mobile-development.cf.delayed	(from https://www.classcentral.com/)
16:47:44	8182/8182	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:26%20GMT	https://www.classcentral.com/subject/web-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/web-development.d0.delayed	(from https://www.classcentral.com/)
16:47:45	8134/8134	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:26%20GMT	https://www.classcentral.com/subject/databases	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/databases.d1.delayed	(from https://www.classcentral.com/)
16:47:47	765945/765945	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:27%20GMT	https://www.classcentral.com/subject/game-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
16:47:47	8229/8229	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:28%20GMT	https://www.classcentral.com/subject/programming-languages	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/programming-languages.d3.delayed	(from https://www.classcentral.com/)
16:47:47	8009/8009	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:28%20GMT	https://www.classcentral.com/subject/software-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/software-development	(from https://www.classcentral.com/)
16:47:47	8182/8182	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:28%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/cloud-computing.d5.delayed	(from https://www.classcentral.com/)
16:47:47	8221/8221	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:29%20GMT	https://www.classcentral.com/subject/communication-skills	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/communication-skills.d6.delayed	(from https://www.classcentral.com/)
16:47:48	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:29%20GMT	https://www.classcentral.com/subject/career-development	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/career-development.d7.delayed	(from https://www.classcentral.com/)
16:47:48	8185/8185	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:29%20GMT	https://www.classcentral.com/subject/self-improvement	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/self-improvement.d8.delayed	(from https://www.classcentral.com/)
16:47:49	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:31%20GMT	https://www.classcentral.com/subject/resilience	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/resilience.da.delayed	(from https://www.classcentral.com/)
16:47:50	762715/762715	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:31%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
16:47:50	8150/8150	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:31%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/cybersecurity.db.delayed	(from https://www.classcentral.com/)
16:47:50	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:32%20GMT	https://www.classcentral.com/subject/network-security	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/network-security	(from https://www.classcentral.com/)
16:47:51	8181/8181	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:32%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/ethical-hacking.dd.delayed	(from https://www.classcentral.com/)
16:47:51	8165/8165	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:32%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/digital-forensics.de.delayed	(from https://www.classcentral.com/)
16:47:51	8198/8198	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:33%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/reverse-engineering.df.delayed	(from https://www.classcentral.com/)
16:47:53	8163/8163	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:34%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/malware-analysis.e1.delayed	(from https://www.classcentral.com/)
16:47:53	748375/748375	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:34%20GMT	https://www.classcentral.com/subject/pentesting	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
16:47:53	7942/7942	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:35%20GMT	https://www.classcentral.com/subject/devsecops	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/devsecops	(from https://www.classcentral.com/)
16:47:54	8093/8093	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:35%20GMT	https://www.classcentral.com/subject/osint	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/osint.e3.delayed	(from https://www.classcentral.com/)
16:47:54	8219/8219	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:36%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/threat-intelligence.e4.delayed	(from https://www.classcentral.com/)
16:47:55	8232/8232	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:36%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/infosec-certifications.e5.delayed	(from https://www.classcentral.com/)
16:47:56	8156/8156	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:37%20GMT	https://www.classcentral.com/subject/blue-team	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/blue-team.e7.delayed	(from https://www.classcentral.com/)
16:47:57	736775/736775	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:37%20GMT	https://www.classcentral.com/subject/red-team	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
16:47:57	144911/144911	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2015:06:35%20GMT	https://www.classcentral.com/report/coursera-google-new-deal/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/coursera-google-new-deal/index.html	(from https://www.classcentral.com/)
16:47:57	51266/51266	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:46:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2Fcoursera-google-revenue-banner.png?auto=format&ixlib=php-3.3.1&s=68fd3ac08872ec505ab5f4a612b3f9d0	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/coursera-google-revenue-banner1317.png	(from https://www.classcentral.com/)
16:47:57	2816/2816	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2010:46:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
16:47:58	137987/137987	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:04:50%20GMT	https://www.classcentral.com/report/review-from-waste-to-value/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/review-from-waste-to-value/index.html	(from https://www.classcentral.com/)
16:47:58	143722/143722	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2022:05:46%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
16:47:58	190135/190135	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:09:29%20GMT	https://www.classcentral.com/report/best-bookkeeping-courses/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/best-bookkeeping-courses/index.html	(from https://www.classcentral.com/)
16:47:58	141837/141837	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2016:12:08%20GMT	https://www.classcentral.com/report/futurelearn-price-hike-ceo-exit/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/futurelearn-price-hike-ceo-exit/index.html	(from https://www.classcentral.com/)
16:47:58	172804/172804	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2021:05:06%20GMT	https://www.classcentral.com/report/best-css-layout-courses/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/best-css-layout-courses/index.html	(from https://www.classcentral.com/)
16:47:59	543656/543656	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:39%20GMT	https://www.classcentral.com/lists	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
16:47:59	501828/501828	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:40%20GMT	https://www.classcentral.com/signup	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
16:48:00	12635/12635	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2018:39:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-holi.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=45db81524d94237f49fd7d3d3e1aad4f	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-holib828.png	(from https://www.classcentral.com/)
16:48:00	498444/498444	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:48:41%20GMT	https://www.classcentral.com/login	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/login.html	(from https://www.classcentral.com/)
16:48:01	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:48:42%20GMT	https://www.classcentral.com/subject/it-certifications	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/it-certifications	(from https://www.classcentral.com/)
